,body_length,description,gts,listed,name_length,num_order,num_payouts,org_desc,sale_duration2,fraud_target,time_to_payout,time_till_event,is_country_same,CHECK,ACH
9197,436,0.12910560379151084,250.0,1,72,4,0,0.10368451742511677,51,1,432000,1,1,0,1
9198,7255,0.022565367038782036,1236.02,0,45,22,4,0.03101222829644021,48,0,432000,31952393,1,0,1
9199,130,0.12817596232927234,115.4,1,56,9,5,0.10053406573106269,5,0,432000,40620382,1,1,0
9200,24431,0.046617723415682454,11.54,1,74,1,214,0.026583656820823122,3,0,432000,88305900,0,0,1
9201,434,0.10090554565425666,857.86,1,92,14,0,0.045855557295781016,109,0,432000,1,1,0,1
9202,1199,0.07645275232233179,3400.0,1,73,10,0,0.004461609731498539,72,0,432000,1,1,0,1
9203,1083,0.014119335188932672,403.84,1,57,3,18,0.051539686539391276,71,0,432000,60820940,1,0,1
9204,1470,0.052998320693790735,500.99,0,55,5,16,0.10368451742511677,11,0,432000,137347571,1,0,1
9205,2444,0.05908917569778226,1238.52,1,56,18,5,0.10053406573106269,16,0,432000,11481750,1,0,1
9206,2203,0.05401409390740921,1375.26,1,42,12,1,0.08027879456061561,26,0,432000,68670554,1,0,1
9207,1970,0.11804671461120955,341.77,1,36,5,0,0.10368451742511677,34,0,432000,1385965,1,0,1
9208,6118,0.04357951084391416,4714.11,1,60,19,4,0.03985068228217518,231,0,432000,12376822,1,0,1
9209,2556,0.038971752928614385,99126.48,1,70,2000,34,0.10053406573106269,36,0,432000,5231462,0,0,1
9210,239,0.10354144325113027,3696.42,1,20,6,0,0.10368451742511677,1,1,432000,1,0,0,1
9211,2041,0.14694605437257968,650.96,1,24,6,8,0.10368451742511677,36,0,432000,24115559,1,0,1
9212,1148,0.05641517960605584,567.35,1,69,7,18,0.10368451742511677,34,0,432000,35826750,1,0,1
9213,3433,0.036415018446094856,56020.39,1,24,78,0,0.10368451742511677,71,0,432000,2422035,1,0,1
9214,2431,0.10657367498392524,334.22,0,39,5,0,0.09166220105250551,23,0,432000,2,0,0,1
9215,964,0.03304872333643033,107.41,1,41,6,1,0.10368451742511677,76,0,432000,20287032,1,0,1
9216,511,0.4182114767034687,20368.86,0,29,20,0,0.5249488252220614,72,1,432000,443114,1,0,1
9217,959,0.10990817369769769,242.4,0,14,1,0,0.10053406573106269,107,0,432000,21867233,0,0,1
9218,271,0.11044053500443549,11.57,1,21,1,5,0.10368451742511677,40,0,432000,16307424,0,0,1
9219,313,0.1683912543676158,1403.39,1,35,4,0,0.10368451742511677,20,0,432000,1,1,0,1
9220,414,0.573881664539405,12644.39,1,13,22,0,0.10368451742511677,5,1,432000,592678,1,0,1
9221,4471,0.06287355132602782,185.52,1,38,12,34,0.035415014555190555,3,0,432000,109872167,1,0,1
9222,5133,0.055472892945014424,1087.3,1,46,30,6,0.10368451742511677,20,0,432000,164519685,0,0,1
9223,19904,0.05990999962933135,136.56,1,89,2,13,0.01513794633550476,312,0,432000,28532209,1,1,0
9224,1189,0.12492860446733743,50.0,1,65,4,1,0.07229988981117898,25,0,432000,102389710,0,1,0
9225,0,0.1683912543676158,132.87,1,38,1,0,0.10368451742511677,131,1,432000,1,0,0,1
9226,2285,0.09232670427771798,900.0,0,22,13,195,0.07229988981117898,232,0,432000,99605155,1,1,0
9227,4943,0.013585092264496513,3586.32,1,56,47,0,0.10368451742511677,57,0,432000,1281,1,0,1
9228,508,0.03228298635501084,263.34,1,46,30,0,0.10368451742511677,45,0,432000,805060,1,0,1
9229,2203,0.10237684343565125,75.84,1,41,2,0,0.10368451742511677,4,0,432000,49210312,1,1,0
9230,1756,0.10121554572023546,898.52,0,46,11,0,0.017028480948107782,45,0,432000,4022515,1,0,1
9231,8520,0.051687510681904816,211.18,1,60,9,2,0.05151924707953085,32,0,432000,5010706,1,0,1
9232,1733,0.106238252223024,13474.85,1,40,45,6,0.10368451742511677,88,0,435600,47262318,1,0,1
9233,4037,0.03637481290872323,159.96,1,10,1,0,0.10368451742511677,19,0,432000,1,0,0,1
9234,1172,0.08814208158338004,676.79,1,32,37,0,0.10368451742511677,44,0,432000,11380226,1,0,1
9235,6698,0.023039869000445336,1207.54,0,25,2,1,0.10368451742511677,51,0,432000,10893211,1,0,1
9236,794,0.042945193850078174,191.21,1,20,11,8,0.10053406573106269,21,0,432000,107497829,1,0,1
9237,359,0.20023242631357416,21472.86,0,27,71,0,0.10368451742511677,4,1,432000,50,1,0,1
9238,878,0.11448385465512088,368.55,1,31,13,9,0.10368451742511677,65,0,435600,47013452,1,0,1
9239,101,0.14551648787010585,5423.84,1,28,57,0,0.10368451742511677,54,0,432000,3626123,0,1,0
9240,11648,0.008483077663332263,62.4,1,30,8,74,0.10368451742511677,14,0,432000,109122384,1,0,1
9241,660,0.08869382084692319,572.0,1,39,23,0,0.10053406573106269,49,0,432000,40239529,0,0,1
9242,632,0.07182538955254897,546.94,1,51,20,0,0.10053406573106269,49,0,432000,40254406,0,0,1
9243,461,0.10237684343565125,16.82,1,29,1,0,0.10368451742511677,7,0,432000,5790975,1,0,1
9244,3838,0.0305179675313384,132.54,1,36,6,2,0.0580305625977587,48,0,432000,3549730,1,0,1
9245,7778,0.04938033246531759,80.97,1,36,2,96,0.10368451742511677,77,0,432000,24963548,1,0,1
9246,1464,0.02080258833958131,630.67,1,34,34,0,0.10368451742511677,15,0,432000,3396998,1,0,1
9247,1756,0.033762572468363276,1440.0,0,53,32,2,0.10368451742511677,29,0,432000,19924991,1,0,1
9248,1041,0.12817596232927234,10.0,1,26,1,6,0.07033908603610768,22,0,432000,5687154,1,1,0
9249,2305,0.017012030030576993,23.68,1,13,2,0,0.16241866730579285,15,0,432000,1,1,0,1
9250,29,0.12817596232927234,1492.42,1,40,144,7,0.10053406573106269,20,0,432000,36953356,0,0,1
9251,193,0.1683912543676158,453.33,1,52,5,0,0.08612676861318469,21,0,432000,10963439,1,0,1
9252,4157,0.06511495267965271,1378.73,0,42,16,0,0.07071964923095975,30,0,432000,1370,1,0,1
9253,9260,0.03434454831745709,1155.0,1,39,19,3,0.10368451742511677,12,0,432000,13478682,1,0,1
9254,4819,0.03368729486537193,193.96,1,31,7,56,0.10368451742511677,21,0,432000,81241883,1,0,1
9255,1908,0.02943743064059687,8697.04,1,45,149,2,0.04402924186091594,70,0,432000,12626305,0,0,1
9256,1413,0.04110942018713699,1809.74,0,32,6,18,0.08612676861318469,64,0,432000,20583370,1,0,1
9257,546,0.060895063877930256,3823.7,1,36,4,6,0.02554074035243785,39,0,432000,29653266,1,1,0
9258,663,0.07336331394955029,133.97,1,38,6,0,0.10368451742511677,22,0,432000,54938964,1,0,1
9259,1743,0.06777569544412976,6820.85,1,40,38,2,0.059499846282810645,67,0,432000,39387985,1,0,1
9260,1348,0.11854779936793913,11.54,1,21,1,0,0.10368451742511677,25,0,432000,12832438,1,0,1
9261,7971,0.04337879032784232,645.6,0,47,5,0,0.10368451742511677,65,0,432000,1,1,0,1
9262,310,0.1683912543676158,320.48,1,133,4,3,0.027723770113945754,8,0,432000,64370927,1,0,1
9263,1546,0.1376914705403898,872.16,1,27,18,4,0.03395781898029464,16,0,432000,67919399,1,1,0
9264,67,0.18727214940612524,456.96,1,29,6,0,0.10368451742511677,17,1,432000,5,1,1,0
9265,588,0.09418229146696917,112.11,1,74,3,34,0.011222587750374229,55,0,432000,62646156,1,0,1
9266,3680,0.01977362133818557,2350.0,1,35,5,32,0.036635624588139175,21,0,432000,87153537,1,1,0
9267,2409,0.11050053865416946,30.0,1,29,1,0,0.10053406573106269,17,0,432000,2,1,0,1
9268,8122,0.04681558323489521,113.76,0,34,3,0,0.10368451742511677,40,0,432000,3872280,1,0,1
9269,725,0.30482826593477885,0.0,1,25,0,0,0.23557456436615906,0,1,435600,2,0,0,0
9270,0,0.1683912543676158,0.0,1,0,0,0,0.10368451742511677,41,1,432000,166320,0,0,0
9271,2411,0.07571319078676204,99.27,1,52,1,2,0.025928750642549757,104,0,432000,3583615,1,0,1
9272,319,0.15107009484812634,872.4,1,20,15,0,0.03235576728024122,44,0,432000,24994,1,0,1
9273,667,0.03130421466419803,68.25,1,58,5,0,0.10368451742511677,9,0,432000,69049235,1,0,1
9274,146,0.1683912543676158,164.93,1,41,4,2,0.10368451742511677,13,0,432000,4423660,0,0,1
9275,931,0.06937227977042264,481.76,1,12,3,6,0.10368451742511677,44,0,432000,17412994,1,0,1
9276,1087,0.02037426391517308,82.85,0,36,7,0,0.042776500644171746,14,0,432000,2,0,0,1
9277,5747,0.06607647041497858,8407.62,1,22,4,5,0.09104476298037832,164,0,432000,22081492,0,0,1
9278,6027,0.062426079358006696,129.56,0,54,3,7,0.10368451742511677,41,0,432000,91412102,1,0,1
9279,980,0.056543258229981005,532.1,1,35,13,1,0.013357953483633406,19,0,432000,11601587,1,0,1
9280,3392,0.12817596232927234,9643.65,1,37,76,48,0.07887865370293115,92,0,432000,16928693,1,0,1
9281,1710,0.06831351412287322,1068.96,1,33,44,9,0.07023958034630537,69,0,432000,7082122,1,0,1
9282,2548,0.06272680541267558,538.86,1,61,3,12,0.061648903262035905,141,0,432000,26091053,1,0,1
9283,128,0.1005541587409038,82.38,1,40,3,4,0.04622243848792038,7,0,432000,53323650,0,0,1
9284,2571,0.01821549329462787,669.32,0,36,52,104,0.10368451742511677,28,0,432000,81489793,1,0,1
9285,1408,0.03216314529798257,74.1,1,40,9,0,0.0785812755464681,82,0,432000,1,1,1,0
9286,1881,0.15763667168007878,0.0,1,52,0,0,0.10368451742511677,11,1,432000,1626374,1,0,0
9287,2025,0.07574848272230005,5252.06,1,50,17,21,0.05558217139705877,299,0,432000,25325031,1,0,1
9288,1456,0.03542835357687307,330.0,0,48,11,252,0.10368451742511677,41,0,432000,49595657,1,0,1
9289,1195,0.25321747720745197,668.34,0,67,7,0,0.10368451742511677,5,0,432000,2,0,0,1
9290,2379,0.04217613044628053,3480.0,1,33,4,0,0.04427531863284329,62,0,432000,2,1,0,1
9291,7274,0.02457706189256739,318.48,1,34,1,0,0.10368451742511677,27,0,432000,4323504,1,1,0
9292,1042,0.15029950731134598,749.11,1,46,13,37,0.08003509856072974,122,0,432000,17652030,1,0,1
9293,2248,0.07725956140437935,56.43,1,21,4,361,0.07645180074810365,71,0,432000,66389971,1,0,1
9294,1571,0.039747246561511754,34.62,1,28,1,0,0.10368451742511677,27,0,432000,4325739,1,1,0
9295,1028,0.1195105853049299,57.7,0,22,3,2,0.06534519554880575,48,0,432000,7432289,1,0,1
9296,1607,0.08679311890925605,255.0,1,40,13,4,0.07148624038249755,20,0,432000,146199673,1,0,1
9297,2743,0.022229241308928494,533.46,1,40,6,0,0.08509646427976131,166,0,432000,2,1,0,1
9298,1717,0.0476066560464073,871.09,1,77,17,18,0.10368451742511677,42,0,432000,14258127,1,0,1
9299,6646,0.10164065083003548,2388.75,1,60,86,29,0.03361163186280937,58,0,432000,47066899,1,0,1
9300,8660,0.02100374448554949,440.62,1,30,4,0,0.07572245464690117,75,0,432000,1368,1,0,1
9301,127,0.058018018707117716,410.78,1,40,9,37,0.08240999178398767,32,0,432000,23328115,1,0,1
9302,6760,0.012929915077829722,65.28,1,41,1,0,0.054910905938663684,140,0,432000,767,1,1,0
9303,2780,0.15716504837469825,134.42,1,27,1,2,0.6325811759542141,12,1,432000,4601166,1,0,0
9304,592,0.15940094039434852,133.68,1,25,4,0,0.10368451742511677,30,0,432000,1129661,1,0,1
9305,7709,0.318988657623179,497.58,1,84,3,2,0.6325811759542141,12,1,432000,4601763,1,0,1
9306,0,0.12817596232927234,351.53,1,23,19,9,0.10053406573106269,2,0,432000,55407005,0,0,1
9307,5999,0.018875032084663155,3492.0,1,72,7,0,0.04099123470714177,46,0,432000,38808031,1,1,0
9308,6616,0.018835721265917905,361.66,1,18,18,4,0.06200356602867139,16,0,432000,54151840,0,1,0
9309,21582,0.024113887751082468,475.0,1,89,40,80,0.03463268130814039,32,0,432000,153107621,0,0,1
9310,5977,0.02567166242548647,2331.38,1,55,34,0,0.10368451742511677,64,0,432000,1,1,1,0
9311,2158,0.150580694373462,11278.05,0,42,261,1,0.10368451742511677,8,0,432000,5652516,1,1,0
9312,1124,0.1683912543676158,1077.86,1,29,9,0,0.10368451742511677,111,0,432000,975,1,0,1
9313,730,0.06492760522611951,3984.39,1,75,154,9,0.10368451742511677,104,0,432000,1739844,1,0,1
9314,917,0.0517205886980189,45.79,1,35,3,4,0.10368451742511677,62,0,428400,12816174,1,0,1
9315,3095,0.011657682068778957,1080.0,1,18,16,139,0.08733071050335098,120,0,432000,110053693,1,1,0
9316,2987,0.033150735827002877,1622.41,0,51,19,3,0.10368451742511677,17,0,432000,46498822,1,0,1
9317,2505,0.02501838080174767,407.31,1,21,4,5,0.02706584488860627,29,0,432000,23936165,1,0,1
9318,1205,0.057543250095518944,2918.08,1,56,16,0,0.10053406573106269,43,0,432000,7028,1,0,1
9319,13075,0.04790433716201998,21712.29,1,25,7,6,0.09067525864115906,174,0,432000,30585115,1,0,1
9320,1271,0.06773995389946627,381.35,1,53,2,140,0.04573399323756835,31,0,428400,71280356,1,0,1
9321,11774,0.023198440055332066,9419.65,0,20,99,10,0.10368451742511677,33,0,432000,74112378,1,0,1
9322,197,0.1683912543676158,160.0,1,19,1,100,0.030847826782396535,30,0,432000,11670336,1,0,1
9323,2474,0.04276666100038948,94.89,1,48,1,191,0.0523591981684279,37,0,432000,103428337,1,0,1
9324,238,0.04520785756234384,8000.02,1,20,92,9,0.020463235012680995,277,0,432000,4304712,1,0,1
9325,2640,0.06765224983418111,33.64,1,237,1,0,0.010643299311515182,10,0,432000,71608606,1,1,0
9326,3714,0.060432376089761514,221.91,1,117,6,68,0.016208240705885217,34,0,432000,121674134,1,1,0
9327,745,0.03443942616742119,2274.16,1,38,45,0,0.0302961793461968,26,0,432000,1,1,1,0
9328,0,0.1683912543676158,369.43,1,25,3,0,0.10368451742511677,158,0,432000,1725,0,0,1
9329,1375,0.05125196351792576,640.0,1,33,30,58,0.10053406573106269,16,0,432000,87279354,1,0,1
9330,2403,0.03838181374775242,12999.36,1,39,54,0,0.05469528628052616,23,0,432000,41308798,0,0,1
9331,6080,0.02191657013905976,3184.82,0,26,1,24,0.10368451742511677,20,0,432000,40582294,0,0,1
9332,3687,0.009143279983196334,4550.0,1,46,7,170,0.05600982946802592,245,0,432000,77418755,1,0,1
9333,2482,0.07302818201394663,812.42,1,43,4,4,0.031006426348986045,38,0,432000,181317,1,0,1
9334,102,0.11939355490924927,459.6,1,17,25,53,0.10368451742511677,30,0,432000,31699020,1,0,1
9335,992,0.0973972205830592,8261.79,1,66,11,0,0.10368451742511677,17,0,432000,501144,1,0,1
9336,3716,0.028907500220119065,37.74,1,52,1,14,0.10053406573106269,0,0,432000,32066465,1,1,0
9337,3904,0.0429738562893966,382.47,1,90,29,289,0.03044666689861708,15,0,432000,41985557,1,1,0
9338,5744,0.05410325679872762,136.85,0,30,3,0,0.10368451742511677,16,0,432000,22735,1,0,1
9339,2124,0.0466397383110017,27.3,1,29,1,4,0.07826117747143808,7,0,432000,33315640,1,0,1
9340,3383,0.07326606666403,204.61,1,52,8,4,0.10368451742511677,47,0,432000,13402876,1,0,1
9341,1990,0.1729706262394115,147.48,1,93,3,10,0.0541074795647213,180,0,432000,100854555,1,0,1
9342,4370,0.04024112139549423,102.62,1,46,4,8,0.08429980590802025,58,0,432000,23907472,1,0,1
9343,1096,0.06487860810482518,70.0,1,36,5,0,0.0847446244942043,21,0,428400,3102912,1,0,1
9344,9080,0.07176113096450587,30177.0,1,65,8,203,0.10053406573106269,68,0,432000,83036596,0,0,1
9345,2483,0.12840749125791065,303.65,1,37,1,0,0.028132508748232355,66,0,432000,3011080,0,0,1
9346,2402,0.016540580283362187,524.69,1,52,31,2,0.10368451742511677,31,0,432000,29700317,1,0,1
9347,4997,0.029449541755573256,2035.0,1,97,11,0,0.08926986314688543,18,0,432000,2846574,1,0,1
9348,4703,0.04268243288472083,608.13,1,60,21,3,0.10368451742511677,29,0,432000,72150734,1,0,1
9349,872,0.04887724567403094,105.0,1,28,15,66,0.03878578127380548,59,0,432000,49705258,1,1,0
9350,4692,0.04268243288472083,662.98,1,49,21,4,0.10368451742511677,32,0,432000,72151019,1,0,1
9351,968,0.09880782348295497,760.0,1,51,12,944,0.0373053659305866,89,0,432000,97383884,1,0,1
9352,969,0.06759327971818091,630.0,1,69,9,936,0.0255002602710583,82,0,432000,97384210,1,0,1
9353,296,0.10673597385058889,1811.4,0,50,4,2,0.0676620014441495,39,0,432000,6666920,1,0,1
9354,16590,0.041259497879991044,7406.58,1,64,4,4,0.047055952571482804,79,0,432000,38670289,1,0,1
9355,0,0.1683912543676158,40.0,0,20,4,549,0.10368451742511677,3,0,432000,53139599,1,0,1
9356,2418,0.03234951265803575,597.73,1,65,3,12,0.042774194456387714,21,0,432000,48168009,1,0,1
9357,0,0.1683912543676158,131.07,1,33,2,0,0.09551203396194846,48,0,432000,1,1,0,1
9358,497,0.12817596232927234,343.62,1,28,35,1,0.058063503652028114,50,0,432000,104449787,1,0,1
9359,5401,0.03657464837873845,507.41,1,57,25,9,0.05592723276897462,22,0,432000,100390972,1,0,1
9360,5687,0.08936797361681338,898.79,1,59,18,23,0.10368451742511677,87,0,432000,91601893,1,0,1
9361,0,0.1683912543676158,988.0,1,11,8,196,0.04895433712126081,45,0,432000,22690887,1,0,1
9362,0,0.1683912543676158,30.0,1,67,1,0,0.10368451742511677,191,0,432000,1,1,1,0
9363,1599,0.09852165803786796,266.05,1,36,7,80,0.10053406573106269,32,0,432000,10886091,1,0,1
9364,5628,0.032050856803322994,419.0,1,56,15,96,0.016547917183612128,36,0,432000,97708795,1,1,0
9365,970,0.07263377546527543,1123.61,1,52,22,0,0.03342142357872506,32,0,432000,42395559,1,0,1
9366,1863,0.16046257006636586,1365.12,1,39,30,0,0.10368451742511677,29,0,432000,3634,1,1,0
9367,4154,0.047316062200192445,1360.64,1,9,16,1,0.07290682319864696,45,0,432000,9867030,1,0,1
9368,1192,0.11571067154320178,334.46,1,49,3,0,0.03359797521538311,163,0,432000,71,0,0,1
9369,7614,0.014362127165022687,212.98,1,23,1,0,0.10368451742511677,39,0,432000,16158041,1,1,0
9370,14381,0.00859721647877816,632.28,1,76,10,28,0.10368451742511677,52,0,432000,32993049,1,0,1
9371,2236,0.059410056548896806,30.23,1,33,1,44,0.07048595215389175,70,0,432000,99018524,1,0,1
9372,249,0.12139351871128666,13.66,1,66,1,0,0.059926999748643205,25,0,432000,119489095,1,0,1
9373,7814,0.06514655267612929,14325.0,1,44,85,0,0.04484670460962737,47,0,432000,58404494,0,1,0
9374,23694,0.022040743181455835,27665.0,1,50,143,41,0.10368451742511677,10,0,432000,112316067,1,1,0
9375,4959,0.01643333288648956,105.57,1,79,1,1,0.050537068839652644,31,0,432000,4066295,0,0,1
9376,1450,0.06619570435960762,342.51,1,43,6,86,0.07715348399758402,30,0,432000,128806478,1,1,0
9377,150,0.13932511708161557,12.54,1,39,2,30,0.10368451742511677,50,0,432000,103584274,1,1,0
9378,380,0.10336883156230259,53.74,1,24,1,9,0.10368451742511677,431,0,432000,3700051,1,0,1
9379,3261,0.07147934013044852,1539.52,1,80,51,3,0.13152800322383348,27,0,432000,22047084,0,0,1
9380,1678,0.06375764248539646,12588.0,0,80,3,204,0.10368451742511677,176,0,432000,85272207,1,0,1
9381,560,0.106238252223024,37.72,1,28,1,0,0.053844431736750346,157,0,432000,1,1,0,1
9382,9342,0.05416733215424827,40.0,0,40,1,4,0.10368451742511677,88,0,432000,19548948,1,0,1
9383,2250,0.009321717488208422,20.0,0,44,2,0,0.10368451742511677,16,0,432000,6134956,1,0,1
9384,3884,0.057442191432223656,23.08,1,16,1,0,0.020834473693243764,141,0,432000,1,1,1,0
9385,1107,0.13662421400586025,5.0,1,20,1,5,0.10368451742511677,30,0,432000,28674746,0,0,1
9386,725,0.10774824211004776,1700.1,1,33,13,948,0.029904848000663335,38,0,432000,64933995,1,0,1
9387,1273,0.04363901468067041,437.92,1,67,7,1,0.027154519788591815,25,0,432000,5476895,1,0,1
9388,5638,0.025159096462764742,130.23,0,21,1,26,0.01901959872750422,0,0,432000,62286895,0,0,1
9389,2886,0.1394810396500361,320.0,0,31,13,6,0.04029788081674355,40,0,432000,15277665,1,1,0
9390,8358,0.0175180747117709,2708.07,1,40,7,2,0.10368451742511677,109,0,432000,78350327,1,1,0
9391,2869,0.046858013092475365,715.63,1,73,45,85,0.0866221560795437,54,0,432000,16513851,1,1,0
9392,610,0.04853397018257918,1061.93,1,44,6,1,0.10368451742511677,63,0,432000,7095459,1,0,1
9393,4214,0.04255881757283068,118.0,1,46,1,5,0.03970777861419832,66,0,432000,781852,1,0,1
9394,0,0.12817596232927234,88.36,1,75,2,0,0.10053406573106269,48,0,432000,1,1,1,0
9395,2477,0.067959998008353,1598.07,0,45,22,0,0.10368451742511677,21,0,432000,2079682,1,0,1
9396,4207,0.03662386367062722,179.82,1,22,8,2,0.03974253825599634,30,0,432000,82512776,1,1,0
9397,661,0.1683912543676158,1248.88,1,51,1,0,0.10368451742511677,2,0,432000,1,1,0,1
9398,4640,0.008686211541729069,1265.0,1,47,13,0,0.06200356602867139,67,0,432000,31389042,1,0,1
9399,13459,0.028468566827862685,201.07,1,61,6,27,0.018033334103518234,30,0,432000,17623041,1,0,1
9400,6531,0.01805087784312539,714.94,1,39,18,89,0.056091191221380315,34,0,432000,27780277,1,0,1
9401,4825,0.029259491685976913,1879.53,1,111,57,14,0.10368451742511677,25,0,432000,38717429,1,1,0
9402,4706,0.029426953325496767,446.48,1,39,13,5,0.023940856852164464,34,0,432000,118030867,1,0,1
9403,2667,0.03327728391095943,920.0,1,73,20,24,0.054245313811991,27,0,432000,92454193,1,1,0
9404,42,0.12454193260119598,175.0,1,10,4,7,0.054371986789659474,36,0,432000,3905861,1,0,1
9405,2465,0.024646498222106974,86.0,1,60,4,30,0.076740794826524,25,0,432000,116734764,1,1,0
9406,6737,0.023301593671295195,46.16,1,26,2,0,0.06337405800821981,23,0,432000,812728,1,0,1
9407,15839,0.04862838011467787,4244.8,1,52,151,1,0.10368451742511677,147,0,432000,27380035,1,0,1
9408,2653,0.04374159332725534,370.56,1,25,19,4,0.025726077410277104,14,0,432000,24457307,1,0,1
9409,2754,0.1683912543676158,1082.89,1,47,1,0,0.2641091262236132,1,1,432000,957338,0,0,1
9410,4612,0.13115936348530735,61.86,1,21,1,2,0.10368451742511677,42,0,432000,41365249,1,0,1
9411,1277,0.03160636918752196,1762.64,1,13,11,7,0.10053406573106269,23,0,432000,41038163,1,1,0
9412,524,0.12041019489466229,290.0,1,44,3,10,0.10368451742511677,1,0,432000,42101952,1,0,1
9413,1219,0.12355197315756573,18650.0,1,15,15,0,0.10368451742511677,93,0,432000,4676071,1,0,1
9414,0,0.1683912543676158,294.66,1,43,3,0,0.10368451742511677,107,0,432000,988,1,0,1
9415,99,0.1683912543676158,100.0,1,38,5,0,0.10368451742511677,37,0,432000,229,1,0,1
9416,0,0.1683912543676158,1549.94,0,29,2,4,0.039651159330084194,0,0,432000,47949481,0,0,1
9417,23304,0.045612177335650546,27.1,1,57,3,20,0.10368451742511677,24,0,432000,105592399,1,0,1
9418,980,0.1313156867559407,675.0,0,14,31,0,0.08340925874555029,27,0,432000,16226607,1,1,0
9419,6281,0.041287189051117154,103.21,1,19,2,30,0.052396357174979875,1,0,432000,118575290,1,0,1
9420,4135,0.017519215689578333,43.49,1,69,1,0,0.10368451742511677,44,0,432000,15402683,0,0,1
9421,6160,0.059800347701174664,788.27,0,20,15,3,0.10053406573106269,0,0,432000,5255932,1,0,1
9422,537,0.10898830962558101,206.51,1,17,5,0,0.10368451742511677,64,0,432000,10706,1,0,1
9423,1918,0.029779836352025826,3630.23,1,40,20,18,0.10368451742511677,135,0,432000,18317564,1,0,1
9424,1732,0.0564545011162636,145.99,1,97,4,0,0.0847446244942043,1,0,432000,1,0,0,1
9425,5081,0.01717125712727714,280.0,1,33,10,8,0.03586139628559935,24,0,432000,18328699,1,0,1
9426,12729,0.028515202305955733,21705.0,1,38,9,0,0.05456747663274793,50,0,432000,49217193,1,0,1
9427,9610,0.040226288887578315,577.0,1,43,36,4,0.01754858947954559,20,0,432000,43427549,1,0,1
9428,327,0.12317119815643897,65.28,1,46,1,11,0.10368451742511677,74,0,432000,4671,1,0,1
9429,3461,0.04828886867731825,219.06,1,22,6,135,0.029904848000663335,31,0,432000,35328111,1,0,1
9430,3262,0.0175573010021585,15265.31,1,34,72,1,0.045020718866649094,99,0,432000,37495760,1,0,1
9431,412,0.1683912543676158,11.69,1,33,1,2,0.03245226669563741,42,0,432000,167935,1,0,1
9432,0,0.1683912543676158,2100.0,1,57,38,1,0.10368451742511677,39,0,432000,35294440,1,0,1
9433,1159,0.06716978998335105,720.0,1,49,12,1016,0.0373053659305866,60,0,432000,106025537,1,0,1
9434,13739,0.01603751538698044,62.06,1,41,3,1,0.07514499917598534,19,0,432000,22762707,1,0,1
9435,3288,0.011240033043061209,12926.09,1,23,294,13,0.029986984716560184,86,0,432000,41994837,1,0,1
9436,1035,0.15107009484812634,1123.7,1,34,35,6,0.04238612934461329,77,0,432000,562219,1,0,1
9437,1361,0.045507473104489854,100.92,1,49,3,45,0.06223761167105561,117,0,432000,104741620,0,1,0
9438,902,0.3436344194026922,0.0,1,50,0,0,0.10053406573106269,9,1,432000,5434502,0,0,0
9439,199,0.1599605874520117,317.96,0,62,2,3,0.10368451742511677,37,0,432000,2840362,0,0,1
9440,1859,0.09171823121560878,454.7,1,36,19,9,0.07053875881610198,96,0,432000,52896650,1,0,1
9441,0,0.1683912543676158,42.0,0,20,3,707,0.10368451742511677,9,0,432000,63501986,1,0,1
9442,1210,0.111970131184376,32.64,1,24,1,0,0.10053406573106269,21,0,432000,1,1,0,1
9443,254,0.12454193260119598,34.0,1,36,3,62,0.08505784166428353,22,0,432000,112460470,1,0,1
9444,0,0.1683912543676158,0.0,1,0,0,0,0.07229988981117898,40,1,432000,840601,0,0,0
9445,904,0.04508408025907841,125.88,0,26,12,2,0.057232379627389765,44,0,432000,2208422,1,0,1
9446,1992,0.41668923488981724,53.74,0,19,1,0,0.396213587393495,0,1,432000,1,0,0,0
9447,797,0.1313156867559407,250.8,1,19,28,10,0.05420175028247468,17,0,432000,87951958,1,1,0
9448,634,0.06761766751647522,820.83,1,17,39,7,0.054595827664528064,16,0,432000,45690541,1,0,1
9449,5410,0.014132933181251986,2280.0,1,37,72,7,0.10053406573106269,14,0,432000,13980160,1,1,0
9450,40,0.10863126767742806,375.53,1,6,4,5,0.10053406573106269,65,0,432000,13811916,1,0,1
9451,12337,0.0786034721948013,885.3,1,68,12,0,0.10368451742511677,2,1,432000,1033075,1,0,1
9452,1036,0.11341185472959575,825.0,1,39,9,4,0.08155853334349095,72,0,432000,924943,1,0,1
9453,718,0.04989373580932253,1039.95,1,31,1,7,0.10368451742511677,5,0,432000,54249186,1,0,1
9454,11516,0.052221720675617686,751.35,1,19,15,3,0.06219580292189836,70,0,432000,41407114,1,0,1
9455,829,0.07954433584252008,151.03,1,29,6,0,0.08926986314688543,6,0,432000,59477492,1,0,1
9456,1460,0.011004765331341555,899.2,1,37,36,1,0.08509646427976131,24,0,432000,3723240,1,0,1
9457,1259,0.10065476659493958,168.04,1,33,1,0,0.04424694074556226,13,0,432000,3,1,0,1
9458,129,0.09974257827210077,27.37,1,12,1,1,0.10053406573106269,1,0,432000,50818216,0,0,1
9459,574,0.057235546287748615,53.74,1,11,1,0,0.10368451742511677,71,0,432000,2,1,0,1
9460,0,0.12817596232927234,216.0,1,17,36,639,0.10053406573106269,17,0,432000,74443787,0,0,1
