,acct_type,num_payouts,sale_duration2,fraud_target,is_country_same,ACH
332,premium,20,20,0,1,1
333,premium,40,43,0,0,1
334,premium,34,36,0,1,1
335,premium,9,21,0,1,0
336,premium,26,13,0,1,0
337,spammer_noinvite,9,2,0,1,1
338,premium,338,58,0,1,1
339,premium,0,33,0,0,1
340,spammer_limited,32,24,0,1,1
341,premium,0,66,0,1,1
342,premium,2,97,0,1,1
343,premium,15,16,0,1,1
344,premium,0,102,0,1,1
345,premium,0,60,0,1,1
346,premium,2,57,0,1,1
347,premium,0,182,0,1,0
348,premium,2,46,0,1,1
349,premium,5,67,0,1,1
350,premium,17,45,0,0,1
351,premium,0,13,0,1,1
352,premium,0,32,0,1,1
353,premium,2,299,0,1,0
354,premium,83,363,0,1,1
355,premium,0,33,0,1,1
356,premium,0,38,0,1,1
357,premium,1,83,0,1,1
358,premium,4,31,0,1,1
359,premium,4,122,0,1,1
360,premium,0,22,0,1,1
361,spammer_noinvite,7,1,0,1,1
362,premium,0,38,0,0,1
363,premium,0,72,0,1,1
364,fraudster_event,0,1,1,0,1
365,premium,11,179,0,0,1
366,premium,1,95,0,1,1
367,fraudster_event,0,3,1,1,1
368,premium,0,30,0,0,1
369,premium,6,100,0,1,0
370,premium,8,29,0,1,1
371,premium,53,60,0,1,1
372,premium,0,3,0,1,0
373,premium,26,14,0,0,0
374,spammer_limited,6,18,0,1,1
375,premium,13,23,0,1,1
376,premium,91,18,0,1,0
377,premium,5,73,0,1,1
378,premium,32,60,0,1,1
379,premium,1,14,0,1,1
380,premium,409,10,0,1,0
381,premium,42,14,0,0,1
382,premium,0,13,0,0,1
383,spammer_noinvite,46,81,0,1,0
384,premium,0,32,0,1,1
385,premium,0,59,0,1,0
386,fraudster_event,0,16,1,0,1
387,premium,24,33,0,1,1
388,premium,0,21,0,1,1
389,premium,6,13,0,1,1
390,premium,39,38,0,1,1
391,premium,33,20,0,1,1
392,premium,0,80,0,1,1
393,premium,348,7,0,1,1
394,premium,4,55,0,1,0
395,premium,329,45,0,1,1
396,premium,14,8,0,0,1
397,premium,22,71,0,1,1
398,premium,0,51,0,1,1
399,premium,0,5,0,1,1
400,premium,2,21,0,1,1
401,premium,0,20,0,1,1
402,premium,6,22,0,1,1
403,premium,0,25,0,1,1
404,premium,2,39,0,1,1
405,premium,6,31,0,1,1
406,premium,0,41,0,0,1
407,premium,6,28,0,1,1
408,premium,2,70,0,1,1
409,premium,4,88,0,0,0
410,premium,12,39,0,1,1
411,premium,0,64,0,1,1
412,premium,1,59,0,0,1
413,premium,19,67,0,1,0
414,premium,21,26,0,1,1
415,premium,81,64,0,1,1
416,premium,0,16,0,1,1
417,spammer_limited,12,35,0,1,0
418,premium,1,24,0,1,1
419,premium,0,18,0,1,1
420,premium,185,11,0,1,1
421,premium,1,31,0,1,1
422,premium,12,67,0,0,1
423,spammer_limited,44,68,0,1,0
424,premium,8,79,0,1,1
425,premium,0,50,0,0,1
426,premium,0,16,0,1,1
427,premium,2,10,0,1,1
428,premium,0,70,0,0,1
429,premium,25,11,0,1,0
430,premium,0,114,0,1,1
431,premium,1,25,0,1,1
432,premium,3,48,0,1,1
433,spammer_limited,0,81,0,1,1
434,premium,3,50,0,1,1
435,premium,0,14,0,1,1
436,premium,5,46,0,1,1
437,premium,0,1,0,0,1
438,premium,0,102,0,1,1
439,premium,0,58,0,1,1
440,fraudster_event,0,3,1,1,0
441,premium,160,61,0,1,1
442,premium,94,22,0,1,1
443,premium,0,22,0,1,1
444,premium,714,16,0,1,1
445,premium,0,40,0,1,0
446,premium,8,22,0,1,0
447,premium,769,51,0,1,1
448,fraudster_event,0,1,1,0,1
449,premium,6,31,0,0,1
450,premium,69,61,0,1,0
451,fraudster_event,0,45,1,0,0
452,premium,0,9,0,1,1
453,premium,1,38,0,1,1
454,premium,333,50,0,1,1
455,premium,14,24,0,1,1
456,premium,0,43,0,1,1
457,fraudster_event,0,40,1,0,0
458,premium,3,4,0,0,1
459,premium,3,17,0,1,1
460,premium,9,62,0,1,0
461,premium,6,4,0,1,1
462,premium,0,39,0,1,1
463,fraudster_event,0,2,1,1,1
464,premium,0,39,0,1,1
465,premium,1,9,0,1,1
466,premium,127,38,0,1,0
467,premium,19,77,0,1,1
468,premium,2,67,0,1,0
469,premium,0,61,0,1,1
470,premium,1,11,0,0,1
471,premium,0,5,0,1,1
472,tos_warn,42,50,0,0,1
473,premium,1,0,0,0,1
474,premium,1,6,0,0,1
475,tos_lock,5,1,0,1,1
476,premium,7,10,0,1,1
477,premium,27,26,0,1,1
478,premium,10,26,0,1,1
479,premium,66,43,0,1,1
480,premium,0,18,0,0,0
481,premium,0,40,0,1,1
482,premium,1,31,0,1,1
483,premium,0,35,0,1,1
484,premium,60,2,0,0,1
485,spammer_warn,10,3,0,1,1
486,premium,1,25,0,1,1
487,fraudster_event,0,6,1,1,0
488,premium,163,22,0,1,1
489,premium,619,46,0,1,1
490,premium,0,35,0,1,0
491,premium,0,27,0,1,1
492,premium,0,26,0,0,1
493,premium,112,23,0,1,1
494,fraudster_event,0,1,1,0,1
495,premium,1,6,0,0,1
496,premium,5,3,0,1,1
497,premium,123,449,0,1,1
498,premium,33,342,0,1,1
499,fraudster_event,0,1,1,1,1
500,fraudster,0,16,1,1,0
501,fraudster,0,17,1,1,0
502,premium,0,12,0,0,0
503,fraudster_att,0,23,1,1,1
504,premium,1,17,0,1,0
505,premium,1,10,0,0,1
506,premium,0,26,0,1,0
507,premium,0,55,0,1,1
508,premium,0,141,0,1,0
509,spammer_limited,7,29,0,0,1
510,premium,0,37,0,1,1
511,premium,2,52,0,1,1
512,premium,13,4,0,1,0
513,premium,1,40,0,1,0
514,premium,0,123,0,1,1
515,premium,6,17,0,1,0
516,premium,394,29,0,1,0
517,spammer_warn,4,54,0,1,0
518,premium,0,82,0,1,1
519,premium,0,95,0,1,1
520,premium,0,43,0,1,0
521,premium,0,109,0,0,1
522,premium,0,28,0,1,1
523,premium,0,23,0,1,1
524,premium,11,59,0,0,1
525,premium,0,54,0,1,0
526,premium,13,167,0,0,0
527,premium,17,113,0,1,0
528,premium,0,81,0,1,1
529,premium,10,6,0,1,0
530,premium,40,28,0,1,0
531,premium,3,72,0,0,0
532,premium,0,129,0,1,1
533,premium,0,51,0,1,1
534,premium,6,38,0,1,1
535,premium,0,56,0,1,1
536,premium,15,20,0,0,0
537,premium,5,36,0,1,1
538,premium,11,162,0,1,1
539,premium,0,50,0,1,1
540,premium,2,182,0,1,0
541,spammer_noinvite,1,5,0,1,1
542,premium,0,4,0,0,0
543,premium,51,27,0,1,0
544,premium,4,125,0,1,1
545,fraudster,0,2,1,0,1
546,premium,0,97,0,1,1
547,premium,0,23,0,1,1
548,premium,0,32,0,1,1
549,premium,8,340,0,1,1
550,premium,1,29,0,0,1
551,premium,0,112,0,0,1
552,fraudster,1,10,1,0,1
553,premium,0,25,0,1,1
554,premium,11,81,0,1,1
555,premium,0,124,0,1,1
556,fraudster,0,2,1,1,1
557,premium,0,71,0,1,0
558,premium,29,28,0,1,0
559,premium,3,43,0,1,0
560,premium,1,98,0,1,1
561,premium,0,49,0,1,1
562,premium,21,0,0,0,1
563,premium,1,107,0,1,0
564,locked,13,18,0,1,1
565,premium,0,45,0,1,1
566,premium,3,48,0,0,1
567,premium,4,70,0,1,0
568,fraudster,0,1,1,1,1
569,fraudster,1,1,1,1,1
570,premium,0,41,0,1,1
571,premium,36,23,0,0,1
572,fraudster,0,0,1,1,1
573,premium,0,76,0,1,1
574,premium,85,20,0,1,0
575,premium,10,84,0,1,0
576,premium,10,89,0,1,0
577,premium,0,17,0,0,1
578,premium,1,23,0,1,0
579,premium,0,37,0,1,1
580,premium,17,11,0,1,1
581,spammer_warn,0,65,0,1,1
582,premium,14,7,0,1,1
583,premium,1,38,0,0,1
584,premium,2,147,0,1,1
585,premium,1,50,0,1,1
586,premium,1,77,0,1,1
587,premium,3,34,0,1,0
588,premium,4,56,0,1,1
589,premium,1,76,0,1,1
590,premium,14,35,0,1,1
591,premium,0,31,0,1,1
592,premium,0,26,0,1,1
593,premium,0,4,0,1,1
594,premium,165,42,0,1,1
595,premium,4,8,0,1,1
596,premium,15,34,0,1,0
597,premium,32,49,0,1,0
598,fraudster_event,0,1,1,0,1
599,fraudster,2,3,1,1,1
600,premium,20,70,0,0,1
601,premium,5,103,0,1,1
602,fraudster,0,5,1,1,1
603,fraudster,0,0,1,0,1
604,fraudster_event,2,16,1,1,1
605,premium,5,27,0,1,0
606,spammer_limited,4,16,0,1,1
607,premium,1,49,0,1,1
608,fraudster,0,1,1,0,1
609,premium,3,22,0,1,0
610,fraudster_event,0,1,1,0,1
611,premium,2,21,0,1,1
612,premium,0,97,0,1,1
613,premium,0,23,0,1,1
614,premium,0,53,0,1,1
615,premium,8,28,0,0,1
616,spammer_noinvite,1,13,0,1,1
617,premium,0,43,0,1,1
618,premium,20,2,0,1,0
619,premium,2,64,0,0,0
620,premium,48,42,0,1,0
621,fraudster,0,2,1,1,1
622,premium,98,67,0,1,1
623,fraudster,0,6,1,1,1
624,premium,123,97,0,1,0
625,premium,109,39,0,1,1
626,premium,52,59,0,1,0
627,fraudster,0,1,1,1,0
628,premium,1153,37,0,1,1
629,premium,11,129,0,1,0
630,premium,2,127,0,1,1
631,premium,2,1,0,1,1
632,premium,25,77,0,1,0
633,premium,11,116,0,1,1
634,fraudster,20,0,1,0,1
635,premium,1,20,0,1,1
636,premium,2,73,0,1,1
637,premium,1,30,0,1,0
638,fraudster,1,0,1,0,1
639,premium,2,33,0,1,1
640,premium,0,25,0,1,1
641,premium,33,72,0,1,0
642,premium,9,164,0,1,1
643,premium,0,30,0,1,1
644,premium,4,17,0,1,1
645,premium,12,18,0,1,0
646,premium,0,14,0,1,1
647,premium,93,20,0,1,0
648,premium,0,142,0,1,1
649,spammer_limited,2,50,0,1,1
650,fraudster,0,4,1,1,1
651,fraudster,0,1,1,1,1
652,tos_warn,34,16,0,1,0
653,premium,0,29,0,0,1
654,premium,1,32,0,1,1
655,premium,0,7,0,1,1
656,premium,2,29,0,0,1
657,fraudster,0,9,1,1,1
658,premium,34,152,0,1,1
659,premium,5,55,0,1,1
660,premium,54,104,0,1,1
661,premium,19,28,0,1,0
662,premium,0,97,0,1,0
663,premium,0,94,0,1,1
664,premium,43,33,0,1,1
665,premium,1,31,0,1,1
666,tos_warn,6,38,0,1,1
667,premium,7,33,0,1,1
668,premium,1,51,0,1,1
669,premium,3,55,0,1,0
670,premium,124,17,0,1,1
671,premium,3,126,0,1,0
672,premium,1,37,0,1,1
673,premium,0,63,0,1,1
674,premium,14,260,0,0,1
675,premium,44,171,0,0,1
676,premium,0,31,0,0,1
677,premium,133,311,0,0,0
678,premium,0,30,0,1,1
679,premium,0,44,0,1,1
680,premium,2,142,0,1,0
681,premium,31,66,0,1,1
682,premium,0,55,0,0,1
683,premium,19,162,0,0,1
684,premium,0,28,0,0,1
685,premium,0,43,0,1,1
686,spammer_noinvite,4,30,0,1,1
687,fraudster,0,2,1,0,1
688,premium,16,108,0,1,0
689,premium,71,310,0,1,0
690,premium,1,44,0,1,1
691,premium,15,56,0,1,1
692,premium,59,68,0,1,1
693,premium,0,122,0,1,1
694,premium,7,100,0,1,1
695,premium,7,112,0,1,1
696,premium,8,117,0,1,1
697,fraudster_event,0,1,1,0,1
698,premium,50,68,0,1,0
699,premium,95,0,0,1,0
700,premium,0,23,0,1,1
701,premium,0,61,0,1,1
702,premium,2,43,0,1,0
703,premium,51,40,0,1,1
704,premium,35,0,0,0,0
705,premium,0,41,0,1,0
706,premium,80,41,0,0,1
707,premium,0,24,0,1,1
708,spammer_warn,64,72,0,1,1
709,spammer_warn,67,100,0,1,1
710,premium,4,9,0,1,1
711,premium,0,12,0,1,1
712,premium,1,29,0,1,1
713,premium,1,83,0,1,1
714,premium,295,9,0,1,0
715,premium,9,0,0,0,1
716,premium,2,46,0,1,0
717,premium,84,36,0,1,1
718,premium,219,56,0,1,1
719,premium,14,28,0,1,1
720,premium,1,8,0,1,1
721,premium,0,41,0,1,1
722,premium,0,52,0,1,1
723,premium,0,30,0,0,1
724,premium,20,28,0,1,1
725,premium,0,165,0,1,0
726,premium,122,0,0,1,0
727,premium,14,71,0,1,1
728,premium,0,27,0,1,1
729,premium,0,35,0,1,1
730,premium,39,227,0,1,1
731,premium,61,13,0,1,1
732,premium,0,23,0,1,0
733,premium,3,28,0,1,1
734,premium,1,83,0,1,1
735,premium,1350,19,0,1,1
736,fraudster_event,0,10,1,0,1
737,fraudster_event,0,0,1,0,1
738,premium,0,39,0,1,1
739,premium,0,22,0,1,0
740,premium,0,21,0,1,1
741,premium,20,29,0,1,1
742,premium,7,20,0,1,1
743,premium,11,47,0,1,1
744,fraudster_event,0,2,1,1,0
745,premium,1,31,0,1,1
746,premium,1,14,0,1,1
747,premium,0,78,0,0,1
748,premium,4,26,0,1,0
749,fraudster_event,0,3,1,0,0
750,premium,30,22,0,1,1
751,premium,10,12,0,1,1
752,premium,39,35,0,1,0
753,premium,5,35,0,1,0
754,premium,2,16,0,0,0
755,fraudster_event,1,4,1,0,1
756,premium,173,55,0,1,1
757,premium,1,59,0,0,0
758,premium,9,62,0,1,1
759,spammer_limited,16,39,0,1,1
760,premium,82,51,0,1,1
761,premium,233,14,0,1,1
762,premium,1,134,0,0,1
763,premium,91,130,0,1,1
764,premium,79,65,0,1,1
765,tos_warn,0,25,0,1,0
766,premium,2,72,0,0,1
767,premium,0,22,0,1,0
768,tos_warn,0,25,0,1,0
769,premium,23,21,0,1,1
770,fraudster_event,0,40,1,0,0
771,fraudster_event,0,4,1,1,1
772,fraudster_event,0,1,1,0,0
773,premium,0,23,0,1,0
774,premium,0,28,0,1,1
775,premium,64,23,0,1,0
776,premium,280,39,0,1,0
777,premium,0,22,0,1,1
778,premium,9,63,0,0,1
779,premium,2,18,0,0,1
780,tos_warn,17,0,0,0,1
781,premium,1,13,0,0,1
782,fraudster_event,0,1,1,1,1
783,premium,0,41,0,1,1
784,premium,0,40,0,1,1
785,premium,0,21,0,1,1
786,spammer_warn,9,11,0,1,1
787,premium,2,52,0,1,1
788,premium,1,93,0,1,0
789,premium,0,128,0,1,1
790,premium,0,42,0,1,1
791,tos_warn,100,16,0,1,1
792,premium,1,100,0,1,0
793,premium,3,81,0,1,0
794,premium,145,70,0,1,1
795,premium,0,124,0,1,1
796,premium,3,55,0,1,1
797,premium,88,69,0,1,1
798,premium,0,16,0,1,1
799,premium,3,34,0,0,1
800,premium,14,43,0,1,1
801,fraudster_event,0,0,1,0,0
802,premium,4,12,0,1,1
803,premium,13,1,0,0,1
804,spammer_warn,18,40,0,1,1
805,premium,4,45,0,1,1
806,premium,0,31,0,1,1
807,fraudster_event,0,4,1,1,0
808,fraudster_event,0,36,1,0,1
809,premium,5,133,0,0,1
810,premium,2,7,0,1,1
811,premium,6,87,0,0,0
812,premium,1,68,0,1,1
813,premium,26,42,0,1,1
814,premium,0,74,0,1,1
815,tos_warn,0,11,0,1,1
816,premium,2,73,0,0,1
817,premium,30,98,0,1,0
818,premium,1,89,0,1,0
819,premium,189,156,0,1,1
820,premium,8,22,0,1,1
821,premium,159,138,0,1,1
822,premium,6,39,0,1,1
823,spammer_limited,19,17,0,0,1
824,fraudster_event,0,1,1,0,1
825,fraudster_event,6,72,1,1,1
826,premium,36,48,0,1,1
827,premium,4,31,0,1,1
828,tos_warn,64,5,0,1,1
829,premium,0,46,0,0,0
830,premium,0,50,0,1,1
831,premium,0,26,0,1,1
832,premium,2,116,0,1,1
833,premium,14,37,0,1,1
834,premium,0,59,0,1,1
835,premium,0,40,0,0,0
836,premium,0,60,0,1,0
837,premium,3,40,0,0,1
838,premium,0,137,0,1,1
839,premium,1,59,0,1,1
840,premium,0,27,0,1,1
841,spammer_limited,7,67,0,1,1
842,premium,0,40,0,0,1
843,premium,0,76,0,0,1
844,premium,1,37,0,1,1
845,premium,1,3,0,0,1
846,premium,65,42,0,1,1
847,premium,0,13,0,1,1
848,premium,0,110,0,1,1
849,premium,0,35,0,1,1
850,premium,0,52,0,1,0
851,premium,189,24,0,1,1
852,fraudster_event,0,41,1,0,0
853,premium,0,4,0,0,1
854,premium,9,157,0,1,0
855,spammer_limited,1,47,0,1,1
856,premium,4,30,0,1,0
857,premium,1,46,0,1,0
858,premium,0,26,0,1,1
859,premium,6,22,0,1,1
860,fraudster_event,2,5,1,0,1
861,premium,27,28,0,1,1
862,premium,0,57,0,0,1
863,premium,68,63,0,1,0
864,premium,0,30,0,1,1
865,premium,67,128,0,1,1
866,premium,9,14,0,1,0
867,premium,8,17,0,1,1
868,premium,8,40,0,1,1
869,premium,5,27,0,1,1
870,premium,0,20,0,1,1
871,premium,1,3,0,1,0
872,premium,1,50,0,1,1
873,fraudster_event,3,6,1,0,1
874,spammer_limited,9,22,0,1,1
875,spammer_warn,3,42,0,0,1
876,premium,67,6,0,1,1
877,fraudster_event,0,3,1,1,0
878,premium,15,105,0,1,1
879,premium,0,12,0,1,1
880,premium,6,155,0,1,1
881,premium,3,25,0,1,1
882,premium,1,0,0,0,1
883,premium,37,95,0,1,1
884,premium,38,116,0,1,1
885,premium,0,51,0,1,0
886,premium,1,8,0,0,1
887,premium,0,53,0,1,1
888,premium,0,98,0,1,1
889,premium,9,91,0,1,0
890,premium,23,65,0,1,1
891,premium,1,84,0,1,1
892,premium,0,141,0,0,1
893,premium,0,8,0,0,1
894,premium,19,15,0,1,1
895,premium,1,2,0,0,0
896,premium,6,88,0,1,1
897,premium,2,46,0,1,0
898,premium,203,113,0,0,1
899,premium,3,52,0,1,1
900,premium,0,30,0,1,1
901,premium,1,38,0,1,1
902,premium,131,83,0,1,1
903,premium,22,12,0,0,1
904,premium,1,11,0,0,1
905,premium,1,147,0,1,1
906,premium,0,26,0,1,1
907,premium,28,54,0,1,1
908,premium,1,21,0,1,1
909,premium,0,39,0,1,0
910,premium,29,112,0,1,1
911,premium,6,38,0,0,1
912,premium,0,3,0,1,0
913,premium,0,29,0,0,1
914,premium,0,29,0,1,1
915,premium,148,61,0,1,1
916,premium,11,99,0,1,1
917,premium,0,14,0,1,1
918,fraudster_event,0,0,1,0,1
919,premium,0,24,0,1,1
920,premium,3,80,0,1,0
921,spammer_limited,8,59,0,1,1
922,premium,3,19,0,1,1
923,premium,0,30,0,1,1
924,premium,5,29,0,0,0
925,premium,5,49,0,1,1
926,premium,287,41,0,1,1
927,premium,9,30,0,0,1
928,premium,2,57,0,1,1
929,spammer_warn,0,100,0,1,1
930,fraudster_event,0,40,1,0,0
931,premium,0,22,0,1,1
932,premium,0,63,0,1,1
933,premium,22,109,0,0,1
934,tos_warn,115,12,0,1,1
935,premium,0,95,0,1,1
936,premium,0,43,0,1,1
937,premium,763,45,0,1,1
938,premium,841,87,0,1,1
939,premium,531,37,0,1,1
940,premium,318,41,0,1,1
941,premium,18,28,0,1,1
942,premium,2,12,0,1,1
943,premium,13,88,0,1,1
944,premium,0,73,0,1,1
945,premium,153,32,0,1,1
946,premium,0,28,0,1,1
947,premium,44,34,0,1,1
948,premium,37,50,0,1,1
949,premium,48,31,0,0,1
950,premium,0,9,0,1,1
951,premium,5,9,0,1,1
952,premium,1,10,0,0,1
953,premium,11,30,0,1,0
954,premium,16,39,0,1,1
955,premium,0,47,0,0,1
956,premium,2,23,0,1,1
957,premium,1,23,0,0,1
958,fraudster_event,0,40,1,1,0
959,premium,0,55,0,0,1
960,premium,0,39,0,1,1
961,premium,2,100,0,1,1
962,premium,0,65,0,1,0
963,premium,4,11,0,1,1
964,fraudster_event,0,-19,1,0,1
965,premium,0,45,0,1,1
966,premium,50,0,0,0,0
967,premium,0,44,0,1,1
968,premium,49,46,0,1,1
969,premium,2,14,0,1,1
970,premium,1,40,0,1,1
971,fraudster_event,0,1,1,0,0
972,premium,18,17,0,1,1
973,tos_lock,0,2,0,0,0
974,premium,18,62,0,1,0
975,premium,40,29,0,1,1
976,premium,0,17,0,1,1
977,premium,0,3,0,1,1
978,premium,0,19,0,1,0
979,premium,0,6,0,1,1
980,premium,1,33,0,1,1
981,premium,11,19,0,1,0
982,premium,77,46,0,1,1
983,premium,29,26,0,1,1
984,premium,0,22,0,1,0
985,premium,0,22,0,0,1
986,premium,1,16,0,1,1
987,premium,0,10,0,1,1
988,premium,0,13,0,0,1
989,premium,11,23,0,1,1
990,fraudster_event,0,0,1,1,0
991,fraudster_event,0,5,1,1,1
992,premium,13,9,0,1,0
993,premium,186,38,0,1,1
994,premium,34,23,0,1,1
995,fraudster_event,0,1,1,1,1
996,fraudster_event,0,0,1,1,1
997,fraudster_event,0,3,1,1,1
998,spammer_warn,138,4,0,1,1
999,fraudster_event,0,3,1,0,0
1000,premium,0,6,0,1,0
1001,premium,1,241,0,1,1
1002,premium,0,52,0,1,0
1003,spammer_noinvite,1,47,0,1,1
1004,premium,92,84,0,0,1
1005,premium,9,49,0,1,0
1006,premium,249,47,0,1,0
1007,premium,249,47,0,1,0
1008,fraudster_event,0,207,1,1,0
1009,premium,0,91,0,1,1
1010,premium,10,138,0,1,1
1011,fraudster,0,1,1,1,1
1012,premium,1,28,0,1,1
1013,premium,1,36,0,1,0
1014,premium,0,45,0,1,1
1015,premium,0,45,0,1,1
1016,premium,1,53,0,1,1
1017,premium,82,59,0,1,1
1018,premium,0,118,0,1,0
1019,premium,2,24,0,1,1
1020,spammer_limited,1,4,0,1,1
1021,premium,4,12,0,0,0
1022,premium,1,28,0,1,1
1023,premium,693,63,0,1,1
1024,premium,1,28,0,1,0
1025,premium,0,31,0,1,1
1026,fraudster,0,24,1,1,0
1027,premium,7,255,0,1,1
1028,premium,2,31,0,1,0
1029,premium,0,23,0,1,0
1030,premium,9,27,0,1,1
1031,spammer_warn,472,101,0,1,0
1032,premium,1,25,0,1,0
1033,premium,0,36,0,1,1
1034,fraudster,0,2,1,1,1
1035,premium,0,30,0,1,1
1036,premium,0,31,0,1,1
1037,premium,0,26,0,1,1
1038,premium,3,5,0,1,1
1039,spammer_limited,3,7,0,1,0
1040,fraudster,0,0,1,1,1
1041,fraudster,0,1,1,0,1
1042,spammer_warn,20,145,0,1,1
1043,premium,1,30,0,1,1
1044,premium,11,69,0,0,0
1045,premium,1,11,0,1,1
1046,premium,5,32,0,0,1
1047,premium,0,71,0,1,1
1048,spammer_warn,7,15,0,1,0
1049,premium,0,18,0,1,1
1050,premium,22,0,0,1,0
1051,premium,1,14,0,1,1
1052,premium,87,43,0,1,1
1053,fraudster,0,1,1,0,1
1054,premium,17,83,0,1,1
1055,premium,19,111,0,0,0
1056,premium,0,61,0,1,0
1057,premium,170,112,0,1,1
1058,premium,9,169,0,0,1
1059,premium,1,35,0,1,1
1060,premium,72,22,0,1,0
1061,premium,1,29,0,1,1
1062,premium,7,26,0,1,1
1063,premium,0,77,0,1,1
1064,premium,0,38,0,1,0
1065,spammer_noinvite,20,17,0,0,0
1066,premium,0,13,0,1,1
1067,premium,427,58,0,1,1
1068,premium,435,65,0,1,1
1069,premium,1,44,0,1,1
1070,premium,57,60,0,0,0
1071,premium,0,32,0,1,1
1072,premium,0,62,0,1,1
1073,premium,0,41,0,0,0
1074,premium,0,50,0,1,1
1075,premium,7,11,0,1,0
1076,premium,4,73,0,1,1
1077,premium,4,142,0,1,1
1078,premium,0,15,0,0,1
1079,premium,0,19,0,1,1
1080,premium,11,92,0,1,0
1081,premium,0,35,0,1,1
1082,fraudster_event,0,1,1,1,0
1083,premium,8,13,0,1,0
1084,premium,2,33,0,1,1
1085,premium,0,40,0,1,1
1086,premium,73,14,0,1,1
1087,premium,70,94,0,1,1
1088,premium,7,103,0,1,1
1089,premium,0,8,0,1,1
1090,premium,0,5,0,1,1
1091,premium,0,30,0,1,0
1092,premium,5,22,0,1,1
1093,premium,0,44,0,1,1
1094,premium,0,25,0,1,0
1095,premium,0,45,0,1,0
1096,fraudster_event,1,1,1,0,1
1097,premium,165,42,0,1,0
1098,premium,0,47,0,1,1
1099,premium,0,315,0,1,1
1100,premium,0,53,0,0,1
1101,tos_lock,1,582,0,0,1
1102,fraudster,0,41,1,0,0
1103,premium,11,1,0,1,1
1104,premium,9,33,0,1,1
1105,premium,0,63,0,1,1
1106,fraudster_event,0,4,1,0,0
1107,premium,0,21,0,1,0
1108,premium,3,59,0,1,0
1109,premium,0,16,0,1,1
1110,fraudster_event,0,1,1,0,0
1111,premium,0,49,0,0,1
1112,premium,1,13,0,1,0
1113,premium,0,34,0,0,1
1114,premium,43,14,0,1,0
1115,premium,1,30,0,0,1
1116,premium,2,10,0,1,0
1117,premium,1,36,0,1,1
1118,premium,0,7,0,1,1
1119,premium,88,29,0,1,0
1120,premium,7,52,0,1,1
1121,fraudster,0,2,1,0,1
1122,fraudster_event,0,1,1,0,0
1123,premium,0,460,0,1,1
1124,premium,2,42,0,0,1
1125,premium,1,33,0,1,1
1126,premium,0,42,0,1,1
1127,premium,14,36,0,1,0
1128,premium,59,16,0,1,1
1129,premium,5,32,0,1,1
1130,premium,54,29,0,1,1
1131,premium,0,49,0,1,1
1132,premium,206,51,0,1,0
1133,premium,0,11,0,1,0
1134,premium,4,14,0,1,1
1135,premium,100,28,0,0,0
1136,premium,0,17,0,1,1
1137,premium,0,59,0,1,1
1138,premium,1,68,0,0,1
1139,premium,1,40,0,1,1
1140,premium,3,65,0,1,1
1141,premium,3,93,0,1,0
1142,premium,5,55,0,0,1
1143,premium,1,149,0,1,0
1144,premium,98,4,0,1,1
1145,premium,2,32,0,1,0
1146,premium,0,20,0,1,1
1147,fraudster_event,1,3,1,1,1
1148,premium,3,34,0,1,1
1149,locked,0,33,0,1,1
1150,premium,10,234,0,0,1
1151,fraudster,1,0,1,1,1
1152,premium,3,136,0,1,1
1153,premium,3,54,0,1,1
1154,premium,0,9,0,1,0
1155,premium,118,82,0,0,0
1156,premium,13,37,0,1,0
1157,premium,11,40,0,1,1
1158,premium,8,30,0,1,0
1159,premium,5,36,0,1,1
1160,premium,0,34,0,1,1
1161,fraudster_event,0,9,1,1,0
1162,premium,0,3,0,1,0
1163,premium,10,71,0,1,0
1164,premium,12,30,0,1,1
1165,premium,0,17,0,1,1
1166,fraudster,0,1,1,1,1
1167,premium,1,113,0,1,0
1168,tos_warn,34,9,0,1,1
1169,premium,96,24,0,1,1
1170,spammer_limited,10,16,0,0,1
1171,premium,1,54,0,1,1
1172,premium,21,62,0,1,1
1173,spammer_limited,0,104,0,1,1
1174,premium,0,106,0,1,1
1175,premium,1,10,0,1,1
1176,premium,165,126,0,1,1
1177,premium,7,128,0,1,1
1178,fraudster_event,0,40,1,0,0
1179,premium,5,36,0,1,1
1180,premium,0,24,0,1,0
1181,premium,6,8,0,1,1
1182,premium,0,105,0,1,1
1183,premium,0,24,0,1,1
1184,premium,2,0,0,0,1
1185,fraudster_event,0,440,1,0,0
1186,premium,14,8,0,1,1
1187,premium,1,24,0,1,1
1188,spammer_warn,1,70,0,1,1
1189,premium,12,7,0,1,1
1190,premium,30,48,0,1,1
1191,premium,0,18,0,1,1
1192,premium,0,74,0,1,1
1193,premium,0,67,0,1,1
1194,premium,0,62,0,1,0
1195,premium,1,19,0,1,0
1196,premium,9,58,0,0,1
1197,spammer_limited,26,33,0,1,1
1198,premium,61,16,0,1,1
1199,premium,126,107,0,1,1
1200,premium,1,44,0,1,1
1201,premium,1,60,0,1,0
1202,premium,7,45,0,1,0
1203,premium,0,31,0,1,1
1204,fraudster_event,0,1,1,1,1
1205,premium,4,168,0,1,1
1206,fraudster_event,0,5,1,1,1
1207,premium,5,204,0,1,1
1208,premium,3,29,0,1,0
1209,premium,8,31,0,1,1
1210,premium,26,139,0,1,1
1211,premium,24,127,0,1,1
1212,premium,0,3,0,1,0
1213,spammer_noinvite,6,24,0,1,1
