,acct_type,body_length,gts,listed,name_length,num_order,num_payouts,sale_duration2,fraud_target,time_to_payout,time_till_event,is_country_same,CHECK,ACH
6442,premium,2128,20.0,1,67,1,1,64,0,432000,False,1,0,1
6443,premium,3870,341.43,1,134,1,20,87,0,432000,False,0,0,1
6444,premium,9269,2809.66,1,52,11,212,128,0,432000,False,1,0,1
6445,premium,2729,1085.0,1,51,24,0,27,0,432000,False,1,1,0
6446,premium,2026,1853.18,1,39,7,207,57,0,432000,False,1,0,1
6447,fraudster_event,426,4937.28,1,26,20,0,4,1,432000,False,0,0,1
6448,fraudster_event,308,54.74,1,31,1,0,71,1,432000,False,1,0,1
6449,premium,0,1307.9,1,65,5,1,1,0,432000,False,0,0,1
6450,premium,968,5.0,1,15,1,0,10,0,432000,False,0,0,1
6451,premium,3910,504.6,1,67,26,0,28,0,432000,False,1,0,1
6452,premium,0,124.88,1,37,5,11,7,0,432000,False,1,0,1
6453,premium,14083,250.0,1,60,42,4,27,0,432000,False,1,1,0
6454,premium,603,380.0,1,35,9,0,36,0,432000,False,1,1,0
6455,premium,16462,60.0,1,80,6,10,12,0,432000,False,1,0,1
6456,premium,734,13.29,1,35,1,0,30,0,432000,True,1,1,0
6457,premium,2009,328.72,1,54,5,3,15,0,432000,False,1,0,1
6458,premium,2038,218.73,1,29,4,1,32,0,432000,False,0,0,1
6459,premium,9460,2225.0,1,83,60,7,69,0,432000,False,1,0,1
6460,premium,782,533.12,0,40,7,0,18,0,432000,False,1,1,0
6461,premium,148,70.18,1,30,2,6,70,0,432000,False,1,0,1
6462,premium,0,1766.6,1,14,73,0,31,0,432000,False,0,0,1
6463,premium,121,220.0,1,44,3,0,32,0,432000,False,1,0,1
6464,premium,3859,287.17,1,14,12,0,20,0,432000,False,1,0,1
6465,premium,3039,1176.91,1,39,26,0,81,0,432000,False,0,0,1
6466,premium,861,856.23,1,45,24,2,48,0,432000,False,1,0,1
6467,premium,1239,30.0,1,32,1,0,10,0,432000,False,1,0,1
6468,premium,2038,3163.47,1,33,113,4,19,0,432000,False,1,0,1
6469,premium,10283,6380.0,1,17,1,0,56,0,432000,False,0,0,1
6470,premium,3787,409.69,1,31,24,23,20,0,432000,False,0,0,1
6471,premium,3651,136.44,1,59,6,2,25,0,432000,False,1,0,1
6472,fraudster_event,272,109.48,1,46,1,0,2,1,432000,False,0,0,1
6473,premium,1083,441.55,1,24,12,1,51,0,432000,False,1,0,1
6474,tos_warn,947,910.0,1,22,24,82,37,0,432000,False,1,1,0
6475,premium,4576,3750.0,1,49,22,2,60,0,432000,False,1,1,0
6476,premium,712,44.18,1,20,2,0,45,0,432000,False,1,0,1
6477,premium,4029,11522.09,1,53,230,9,28,0,432000,False,1,0,1
6478,premium,495,496.95,1,63,31,20,24,0,432000,False,1,0,1
6479,premium,3698,45.0,1,53,1,0,25,0,432000,False,1,0,1
6480,spammer_limited,3445,755.54,1,12,38,40,31,0,432000,False,1,0,1
6481,premium,3479,1294.54,1,35,64,6,46,0,432000,False,1,0,1
6482,premium,2219,120.0,1,72,4,0,4,0,432000,False,1,1,0
6483,premium,3786,2017.42,1,25,12,4,21,0,432000,False,1,0,1
6484,premium,0,1089.0,1,20,11,99,34,0,432000,False,1,0,1
6485,premium,5714,127.27,1,57,10,5,28,0,432000,False,1,0,1
6486,premium,1227,85.39,1,42,1,5,10,0,432000,False,1,1,0
6487,premium,0,75.0,0,26,2,47,21,0,432000,False,1,0,1
6488,fraudster_event,0,758.88,1,13,6,0,0,1,432000,False,1,0,0
6489,premium,1861,404.39,0,55,4,129,12,0,432000,False,1,0,1
6490,premium,7638,1001.81,1,35,19,7,9,0,432000,False,1,0,1
6491,fraudster_event,0,7780.5,1,27,6,0,2,1,432000,False,1,0,1
6492,fraudster_event,15,353.84,1,8,4,0,1,1,432000,False,0,0,0
6493,fraudster_event,315,413.14,1,75,4,0,15,1,432000,False,0,0,1
6494,fraudster_event,0,0.0,1,7,0,0,24,1,432000,False,0,0,0
6495,fraudster_event,1935,1397.55,1,26,4,0,6,1,432000,False,1,0,1
6496,fraudster_event,4791,0.0,1,18,0,0,67,1,432000,False,1,0,0
6497,fraudster_event,735,6233.52,1,48,2,0,3,1,432000,False,0,0,1
6498,premium,999,53.74,1,31,1,4,6,0,432000,False,1,0,1
6499,fraudster_event,40,679.45,1,16,1,0,28,1,435600,True,0,0,0
6500,fraudster,0,0.0,1,11,0,0,41,1,432000,False,0,0,0
6501,premium,733,1942.68,1,64,20,4,34,0,432000,False,1,1,0
6502,premium,4861,2420.52,1,75,25,0,136,0,432000,False,1,0,1
6503,premium,132,16.81,1,35,1,1,11,0,432000,False,0,1,0
6504,premium,13265,857.55,1,119,23,0,55,0,432000,False,1,1,0
6505,premium,163,26300.0,1,23,34,0,122,0,432000,False,1,1,0
6506,premium,1640,65.6,1,47,6,0,41,0,432000,False,1,0,1
6507,premium,1586,1080.0,1,48,56,0,18,0,432000,False,1,1,0
6508,premium,1438,30606.6,1,36,262,7,32,0,432000,False,1,1,0
6509,premium,16939,1485.0,1,63,32,0,134,0,432000,False,1,0,1
6510,premium,1326,3502.92,1,20,78,0,53,0,432000,False,1,0,1
6511,premium,2850,895.13,1,72,22,0,34,0,432000,False,1,0,1
6512,premium,3350,13295.81,0,97,12,1,209,0,432000,False,0,0,1
6513,premium,5405,5.21,1,197,1,0,25,0,432000,False,0,0,1
6514,premium,1009,773.44,1,26,84,17,35,0,432000,False,1,1,0
6515,premium,3737,195.0,1,22,3,0,16,0,432000,False,1,1,0
6516,premium,1832,126.29,1,85,3,1,13,0,432000,False,1,1,0
6517,premium,2860,1600.0,1,24,20,0,28,0,432000,False,1,0,1
6518,premium,2751,37.56,1,32,2,1,46,0,432000,False,1,0,1
6519,premium,10610,18610.04,1,40,81,95,78,0,432000,False,0,1,0
6520,spammer_noinvite,123,450.76,1,69,11,2,31,0,428400,False,1,0,1
6521,premium,2370,1319.67,0,40,26,0,88,0,432000,False,0,0,1
6522,fraudster,3731,1039.95,0,48,1,2,0,1,432000,False,1,0,1
6523,premium,2417,22814.5,1,25,270,8,33,0,432000,False,1,0,1
6524,locked,6872,159.91,1,43,2,0,15,0,432000,False,1,0,1
6525,premium,893,3567.41,1,40,22,46,95,0,432000,False,0,0,1
6526,premium,856,1887.55,0,24,65,0,50,0,432000,False,1,0,1
6527,premium,521,27.3,1,4,1,31,31,0,432000,False,1,0,1
6528,premium,216,4175.0,0,64,82,0,87,0,432000,False,1,1,0
6529,premium,935,84.08,1,42,4,1,58,0,432000,False,1,1,0
6530,premium,370,2417.0,1,45,9,643,64,0,432000,False,1,0,1
6531,premium,1945,75.24,0,73,2,1,12,0,432000,False,1,0,1
6532,premium,338,68.0,1,29,1,661,78,0,432000,False,1,0,1
6533,premium,175,2596.0,1,36,7,654,72,0,432000,False,1,0,1
6534,premium,10720,106.0,1,63,21,27,9,0,432000,False,1,1,0
6535,premium,3087,2400.0,0,81,7,0,8,0,432000,False,0,1,0
6536,premium,0,191.59,1,59,7,63,8,0,432000,False,0,0,1
6537,fraudster,203,54.74,1,16,1,1,14,1,432000,False,0,0,1
6538,premium,152,397.62,1,110,18,0,32,0,432000,False,1,1,0
6539,premium,4155,117.67,1,71,7,1,26,0,432000,False,1,0,1
6540,premium,1615,496.22,1,63,20,917,54,0,432000,False,1,1,0
6541,premium,1615,577.0,1,48,31,752,27,0,432000,False,1,1,0
6542,premium,7150,369.28,1,42,18,0,46,0,432000,False,1,1,0
6543,premium,189,4269.5,1,45,46,2,29,0,432000,False,0,0,1
6544,premium,246,900.0,1,28,8,1,30,0,432000,False,1,0,1
6545,premium,478,2430.32,1,42,41,1,20,0,432000,False,1,0,1
6546,premium,6289,193.88,1,74,3,1,304,0,432000,False,1,0,1
6547,premium,6722,644.43,1,56,46,5,19,0,432000,False,1,0,1
6548,premium,5632,565.46,1,61,23,14,54,0,432000,False,1,1,0
6549,fraudster,0,450.17,1,8,1,0,3,1,432000,False,0,0,1
6550,premium,4859,1073.87,1,44,28,53,48,0,432000,False,1,0,1
6551,fraudster,0,342.98,1,19,1,0,2,1,432000,False,0,0,1
6552,premium,6139,6672.47,1,53,15,61,119,0,432000,False,1,0,1
6553,fraudster,870,1587.45,0,26,2,0,0,1,432000,False,1,0,1
6554,fraudster,870,2222.43,0,26,3,0,0,1,432000,False,1,0,1
6555,premium,4770,380.0,1,81,6,2,12,0,432000,False,1,1,0
6556,premium,3135,150.0,1,32,5,0,36,0,432000,False,1,1,0
6557,premium,1458,797.4,0,39,9,6,76,0,432000,False,1,0,1
6558,premium,6400,1135.0,1,79,23,14,78,0,432000,False,1,0,1
6559,premium,2512,5466.58,1,39,10,108,75,0,432000,False,1,0,1
6560,premium,2986,27190.0,0,36,24,1,224,0,432000,False,1,1,0
6561,premium,4601,12616.68,0,39,234,0,127,0,432000,False,1,1,0
6562,premium,2895,14586.0,0,66,24,1,146,0,432000,False,1,0,1
6563,premium,1419,25.05,0,47,4,0,47,0,432000,False,0,0,1
6564,fraudster,442,349.96,1,20,4,3,2,1,432000,False,1,0,1
6565,premium,0,696.89,1,53,45,2,25,0,432000,False,1,0,1
6566,fraudster,491,272.01,1,36,3,0,2,1,432000,False,1,0,1
6567,premium,1861,242.99,1,50,9,1,30,0,432000,False,0,0,1
6568,premium,5699,196.19,1,36,2,3,56,0,432000,False,1,0,1
6569,fraudster,0,132.35,1,24,1,0,1,1,432000,False,0,0,1
6570,premium,1069,766.08,1,48,22,67,127,0,432000,False,0,0,1
6571,premium,1525,2194.56,0,49,14,3,0,0,432000,False,0,0,1
6572,premium,703,121.18,1,92,4,2,4,0,432000,False,1,0,1
6573,premium,4242,375.0,1,73,15,15,55,0,432000,False,1,1,0
6574,premium,792,44.18,1,60,1,2,18,0,432000,False,0,0,1
6575,spammer_warn,689,117.67,1,35,6,36,36,0,432000,False,1,1,0
6576,premium,1652,1037.06,1,27,28,0,40,0,432000,False,1,0,1
6577,premium,4991,6777.0,1,58,67,26,42,0,432000,False,1,1,0
6578,premium,2363,92.32,1,59,8,3,17,0,432000,False,1,0,1
6579,premium,1871,28.29,1,47,2,114,32,0,432000,False,1,0,1
6580,premium,1414,3610.0,1,24,27,0,9,0,432000,False,0,0,1
6581,premium,0,46.0,1,42,2,0,145,0,432000,False,1,0,1
6582,premium,2093,700.0,1,65,20,0,31,0,435600,False,1,1,0
6583,premium,2172,260.13,1,43,3,5,25,0,432000,False,0,0,1
6584,locked,3232,198.81,1,50,7,13,14,0,432000,False,1,0,1
6585,locked,2620,336.2,1,74,10,11,11,0,432000,False,0,0,1
6586,premium,3206,616.89,1,63,39,2,26,0,432000,False,0,0,1
6587,premium,3720,328.5,1,43,14,155,22,0,432000,False,1,1,0
6588,premium,3859,419.04,0,31,11,0,93,0,432000,False,0,0,1
6589,premium,15222,2807.92,1,25,71,0,39,0,432000,False,1,0,1
6590,premium,14750,3000.77,1,27,23,0,38,0,432000,False,1,0,1
6591,spammer_warn,1484,260.0,0,32,9,578,81,0,432000,False,1,1,0
6592,premium,4975,240.0,1,75,8,41,72,0,432000,False,0,0,1
6593,premium,219,261.5,0,11,14,19,82,0,432000,False,0,1,0
6594,premium,4070,47.58,1,34,2,1,8,0,432000,False,1,0,1
6595,premium,1006,18239.08,1,41,155,0,130,0,432000,False,1,0,1
6596,premium,2479,168.2,1,76,10,165,42,0,432000,False,1,0,1
6597,premium,3026,3220.08,1,16,42,2,26,0,432000,False,1,0,1
6598,premium,2888,190.0,1,13,17,5,11,0,432000,False,1,0,1
6599,premium,17535,489.91,1,42,30,2,47,0,432000,False,1,0,1
6600,premium,0,100.0,1,14,1,0,132,0,432000,False,1,1,0
6601,fraudster_event,0,258.67,1,20,2,0,1,1,432000,False,0,0,1
6602,premium,3696,1110.07,1,33,10,1,18,0,432000,False,1,0,1
6603,tos_lock,23363,0.0,1,59,0,0,12,0,432000,False,1,0,0
6604,premium,1080,201.84,1,73,4,42,30,0,432000,False,1,1,0
6605,premium,877,336.4,1,58,11,0,7,0,432000,False,1,0,1
6606,premium,906,1468.46,0,27,11,0,1,0,432000,False,1,0,1
6607,premium,2166,164.48,1,20,2,0,55,0,432000,False,1,0,1
6608,spammer_limited,6930,1226.08,1,54,27,5,87,0,432000,False,1,0,1
6609,spammer_web,11296,1952.53,1,127,4,0,95,0,432000,False,1,0,1
6610,premium,10415,1092.13,1,59,8,0,36,0,432000,False,0,0,1
6611,premium,3097,652.63,1,17,20,1,29,0,432000,False,1,0,1
6612,premium,762,8967.31,1,27,26,1,70,0,432000,False,1,0,1
6613,premium,16820,4080.87,1,68,39,0,84,0,432000,False,1,0,1
6614,premium,5090,1237.0,1,43,12,1,73,0,432000,False,1,1,0
6615,fraudster_event,0,260.13,1,22,2,0,2,1,432000,False,0,0,1
6616,premium,518,10.0,1,20,1,0,85,0,432000,False,1,0,1
6617,premium,2356,8057.29,1,39,124,6,40,0,432000,False,1,0,1
6618,premium,6524,568.4,1,154,10,0,22,0,432000,False,1,0,1
6619,fraudster_event,915,0.0,1,79,0,0,4,1,432000,False,1,0,0
6620,premium,2683,23.08,1,48,1,0,2,0,432000,False,1,1,0
6621,premium,123,2756.73,0,30,25,22,66,0,432000,False,1,0,1
6622,premium,611,92.1,1,32,5,0,12,0,432000,False,1,0,1
6623,premium,1658,23.08,1,16,1,0,0,0,432000,False,0,1,0
6624,premium,4587,530.0,1,55,38,1,34,0,432000,False,1,1,0
6625,fraudster,878,0.0,1,48,0,0,1,1,428400,False,1,0,0
6626,premium,154,150.02,0,27,10,0,17,0,432000,False,0,0,1
6627,premium,6536,279.27,1,54,11,1,82,0,432000,False,0,0,1
6628,premium,344,34.62,1,35,1,0,10,0,432000,True,1,0,1
6629,premium,144,2231.09,1,33,67,0,31,0,432000,False,1,1,0
6630,premium,1924,12.71,1,48,1,0,33,0,432000,False,1,0,1
6631,premium,364,4050.0,1,68,2,69,64,0,432000,False,0,0,1
6632,premium,5337,733.21,1,58,4,11,56,0,432000,False,1,0,1
6633,premium,2101,117.04,1,58,1,18,81,0,432000,False,1,0,1
6634,premium,1757,79.63,1,90,1,5,52,0,432000,False,1,0,1
6635,premium,5098,745.35,1,90,20,2,31,0,432000,False,1,1,0
6636,premium,3153,1036.76,0,41,11,1,25,0,432000,False,1,0,1
6637,fraudster,108,1200.0,1,31,8,22,0,1,432000,False,0,0,1
6638,premium,10617,80.0,1,59,2,15,27,0,432000,False,1,1,0
6639,premium,266,11.54,1,40,1,0,8,0,432000,False,1,0,1
6640,premium,19960,30.0,1,42,4,0,14,0,432000,False,0,0,1
6641,premium,4634,126.72,1,23,5,1,82,0,432000,False,1,0,1
6642,fraudster,144,2518.51,1,24,11,0,0,1,432000,False,1,0,1
6643,premium,10699,1047.56,1,16,40,1,165,0,432000,False,1,0,1
6644,premium,1816,158.86,1,25,16,0,3,0,432000,False,1,0,1
6645,premium,2079,719.14,1,71,19,2,15,0,432000,False,1,0,1
6646,locked,1793,3899.49,1,26,89,121,69,0,432000,False,1,0,1
6647,premium,2437,3704.31,1,46,75,39,33,0,432000,False,1,0,1
6648,premium,6619,539.2,0,37,13,0,12,0,432000,False,1,0,1
6649,premium,2521,601.56,1,32,19,438,34,0,432000,False,1,0,1
6650,premium,19421,1848.84,1,24,64,11,55,0,432000,False,1,1,0
6651,fraudster,108,200.0,1,26,1,26,0,1,432000,False,0,0,1
6652,premium,2518,264.18,1,185,11,1,51,0,432000,False,1,1,0
6653,premium,3739,538.24,1,48,11,237,59,0,432000,False,1,0,1
6654,premium,3739,1009.2,1,48,21,239,60,0,432000,False,1,0,1
6655,premium,441,125.0,1,17,3,7,23,0,432000,False,1,0,1
6656,fraudster_event,0,0.0,1,94,0,0,40,1,432000,False,0,0,0
6657,premium,9390,308.02,1,39,38,0,36,0,432000,False,1,0,1
6658,premium,637,59.95,1,40,5,0,6,0,432000,False,1,0,1
6659,premium,879,272.37,1,24,11,0,55,0,432000,False,1,0,1
6660,premium,3781,1184.85,1,41,39,1,36,0,432000,False,1,0,1
6661,premium,1740,11.49,1,38,1,3,2,0,432000,False,1,1,0
6662,premium,3394,40.0,1,53,4,4,24,0,432000,False,0,1,0
6663,premium,4609,65.05,1,29,5,19,45,0,432000,False,1,0,1
6664,fraudster,3669,10.84,1,15,1,3,19,1,432000,False,1,0,1
6665,premium,755,160.24,1,74,1,3,40,0,432000,False,1,0,1
6666,premium,962,496.22,0,17,29,22,30,0,432000,False,1,1,0
6667,premium,5091,1432.32,1,16,31,1,39,0,432000,False,1,0,1
6668,premium,7042,1840.91,1,76,16,1,18,0,432000,False,0,0,1
6669,premium,1457,58350.0,1,73,148,0,61,0,432000,False,1,1,0
6670,premium,19958,12809.55,1,20,92,4,108,0,432000,False,1,0,1
6671,premium,134,1134.0,1,16,74,5,33,0,432000,False,0,1,0
6672,fraudster,607,211.99,1,19,1,0,1,1,432000,False,0,0,1
6673,fraudster,669,211.99,1,18,1,0,0,1,432000,False,0,0,1
6674,premium,8840,3328.2,1,41,141,193,91,0,432000,False,1,0,1
6675,fraudster_event,562,0.0,1,200,0,0,1,1,432000,False,1,0,0
6676,premium,35,83.7,0,64,5,141,84,0,432000,False,1,0,1
6677,premium,46,59.67,0,75,3,141,82,0,432000,False,1,0,1
6678,premium,2849,15.39,1,36,1,0,330,0,432000,False,0,0,1
6679,premium,3052,320.0,0,49,15,4,70,0,432000,False,1,0,1
6680,premium,1350,325.0,0,47,13,202,145,0,432000,False,1,0,1
6681,premium,1350,400.0,0,42,16,153,110,0,432000,False,1,0,1
6682,premium,20118,103.86,1,75,8,0,20,0,432000,False,1,0,1
6683,premium,3069,3313.5,1,80,112,0,28,0,432000,False,0,1,0
6684,premium,4174,1657.51,1,107,7,33,140,0,432000,False,1,0,1
6685,premium,1638,24549.36,1,35,138,10,93,0,432000,False,1,0,1
6686,premium,1021,1757.0,1,69,12,1,149,0,432000,False,0,1,0
6687,premium,3062,75.0,1,66,2,0,1,0,432000,False,1,1,0
6688,premium,6523,5.0,1,14,1,0,40,0,432000,False,1,0,1
6689,fraudster_event,0,0.0,1,47,0,0,40,1,432000,False,0,0,0
6690,premium,2636,156.0,1,50,2,13,80,0,432000,False,0,0,1
6691,fraudster_event,3690,0.0,1,180,0,1,173,1,432000,False,0,0,0
6692,premium,8867,390.0,1,53,8,9,26,0,432000,False,1,1,0
6693,fraudster_event,0,0.0,1,0,0,0,40,1,432000,False,0,0,0
6694,fraudster_event,2445,3438.6,0,21,8,0,4,1,432000,False,0,0,1
6695,premium,147,3550.0,1,84,42,5,79,0,432000,False,1,1,0
6696,premium,2113,1208.64,0,42,46,2,29,0,432000,False,1,0,1
6697,premium,1819,109.48,1,82,4,55,84,0,432000,False,0,0,1
6698,tos_lock,4070,0.0,1,25,0,0,40,0,435600,False,1,0,0
6699,premium,13094,345.17,1,65,8,26,24,0,432000,False,0,0,1
6700,premium,2732,27.3,1,47,1,8,75,0,432000,False,1,1,0
6701,premium,4594,1827.64,1,46,62,38,294,0,432000,False,0,0,1
6702,premium,820,120.68,1,30,5,1,4,0,432000,False,0,0,1
6703,premium,5900,9220.36,1,43,159,0,12,0,432000,False,1,0,1
6704,premium,5135,5130.0,1,63,28,4,31,0,432000,False,1,0,1
6705,premium,469,404.0,1,72,9,1345,83,0,435600,False,1,0,1
6706,premium,2304,5566.72,0,68,68,1,28,0,432000,False,0,0,1
6707,premium,2356,8702.37,1,57,55,0,73,0,432000,False,1,0,1
6708,spammer_warn,84,130.0,0,35,1,715,9,0,432000,False,1,1,0
6709,premium,1161,25.08,1,72,1,186,36,0,432000,False,1,0,1
6710,premium,699,694.46,1,46,4,1,20,0,432000,False,1,0,1
6711,premium,2018,472.0,1,22,28,5,29,0,432000,False,1,0,1
6712,premium,50,967.73,0,51,7,0,47,0,432000,False,1,0,1
6713,premium,3783,40.74,1,66,1,2,239,0,432000,False,1,1,0
6714,fraudster_event,2059,0.0,1,15,0,0,3,1,432000,False,1,0,0
6715,premium,3187,56.72,1,34,5,7,148,0,432000,False,0,0,1
6716,premium,1855,389.93,1,36,9,0,38,0,432000,False,1,0,1
6717,tos_warn,3638,7898.99,1,39,55,46,53,0,432000,False,1,0,1
6718,premium,7756,2399.32,1,41,7,9,69,0,432000,False,1,0,1
6719,premium,3260,2243.4,1,49,41,0,81,0,432000,False,1,0,1
6720,spammer_noinvite,3377,955.0,1,28,29,14,28,0,432000,False,1,1,0
6721,premium,1654,1533.63,1,73,64,3,37,0,432000,False,0,1,0
6722,premium,2586,6276.12,1,37,6,23,8,0,432000,False,1,0,1
6723,fraudster_event,245,11.54,1,28,1,0,22,1,432000,False,1,0,1
6724,premium,2166,74.52,1,33,1,23,8,0,432000,False,1,0,1
6725,premium,5723,525.0,1,60,7,7,17,0,432000,False,1,1,0
6726,fraudster_event,334,181.34,0,38,2,0,4,1,432000,False,1,0,1
6727,premium,7378,7073.7,1,44,74,7,168,0,432000,False,1,0,1
6728,premium,264,100.92,1,21,3,44,88,0,432000,False,1,0,1
6729,premium,7135,180.03,1,52,5,1,136,0,432000,False,1,0,1
6730,premium,8470,353.44,1,41,12,1,37,0,432000,False,1,1,0
6731,premium,0,494.0,1,14,8,80,53,0,432000,False,1,0,1
6732,premium,786,240.0,1,36,8,0,36,0,432000,False,1,0,1
6733,premium,0,456.0,1,4,8,72,46,0,432000,False,1,0,1
6734,premium,24046,9674.74,1,73,215,0,53,0,432000,False,1,0,1
6735,fraudster_event,1350,27.37,1,75,1,0,18,1,432000,True,1,0,1
6736,premium,923,104.6,1,60,3,9,52,0,432000,False,1,0,1
6737,premium,120,441.53,0,29,34,0,13,0,432000,False,1,0,1
6738,premium,7464,13040.2,1,51,169,17,58,0,432000,False,1,0,1
6739,premium,2135,225.0,0,42,3,102,90,0,432000,False,1,0,1
6740,spammer_limited,6928,25.08,1,32,4,6,15,0,435600,False,1,1,0
6741,premium,525,201.8,1,20,7,0,15,0,432000,False,0,0,1
6742,premium,5759,529.2,1,32,8,0,69,0,432000,False,0,0,1
6743,premium,1637,31250.0,0,29,27,0,128,0,432000,False,1,1,0
6744,premium,10100,19274.66,1,47,221,6,33,0,432000,False,1,0,1
6745,premium,1163,813.29,1,128,18,6,40,0,432000,False,1,0,1
6746,premium,1104,287.56,1,97,7,2,17,0,432000,False,1,0,1
6747,fraudster_event,262,27.37,1,31,1,0,4,1,435600,False,1,0,1
6748,premium,765,1275.7,1,23,32,0,32,0,432000,False,1,0,1
6749,premium,1932,55.0,1,48,2,0,29,0,432000,False,1,0,1
6750,premium,605,335.62,1,23,11,4,42,0,432000,False,1,0,1
6751,tos_warn,857,3490.92,1,48,38,0,16,0,432000,False,1,0,0
6752,premium,2397,2321.86,1,59,17,3,16,0,432000,False,1,0,1
6753,premium,914,1910.78,0,60,27,8,30,0,432000,False,1,0,1
6754,premium,2116,1524.21,1,49,42,0,22,0,432000,False,1,0,1
6755,premium,901,553.07,1,39,5,144,55,0,432000,False,1,0,1
6756,premium,3128,490.49,0,35,5,8,38,0,432000,False,0,0,1
6757,premium,3738,390.15,1,30,3,2,74,0,432000,False,1,0,1
6758,premium,1043,5537.48,1,20,44,5,103,0,432000,False,0,0,1
6759,premium,6837,2405.74,1,55,5,1,93,0,432000,False,1,0,1
6760,premium,584,156.66,1,34,9,0,24,0,432000,False,0,0,1
6761,premium,572,580.0,1,38,11,0,22,0,432000,False,1,0,1
6762,fraudster_event,376,3960.0,1,74,1,0,13,1,432000,False,0,0,1
6763,fraudster_event,883,1919.64,1,23,2,1,3,1,432000,False,1,0,1
6764,spammer_warn,3298,2696.22,0,57,36,51,19,0,432000,False,1,0,1
6765,premium,1587,40.2,1,29,1,9,21,0,432000,False,0,0,1
6766,premium,95,361.07,1,27,5,0,55,0,432000,False,1,0,1
6767,premium,141,13.06,1,46,1,0,48,0,432000,False,1,0,1
6768,premium,7359,140.0,1,52,6,40,132,0,432000,False,1,0,1
6769,tos_warn,948,50.46,1,36,3,0,62,0,432000,False,0,0,1
6770,fraudster_event,28,1311.04,1,17,1,0,0,1,432000,False,0,0,1
6771,premium,1696,6597.67,1,51,41,26,7,0,432000,False,1,0,1
6772,premium,741,16.0,1,59,1,2,50,0,432000,False,1,0,1
6773,premium,1152,29124.95,1,57,21,0,188,0,432000,False,1,0,1
6774,premium,631,27.37,1,24,1,0,23,0,432000,False,1,0,1
6775,premium,2759,100.0,1,28,1,2,54,0,432000,False,0,0,1
6776,premium,0,150.0,0,67,1,2,4,0,432000,False,0,0,1
6777,fraudster_event,1481,0.0,1,59,0,0,5,1,432000,False,1,0,0
6778,spammer_limited,6465,2210.0,1,73,41,6,86,0,428400,False,1,0,1
6779,premium,6156,1762.34,1,40,27,11,97,0,432000,False,1,0,1
6780,premium,1557,189.6,1,44,5,30,37,0,432000,False,1,0,1
6781,premium,1943,71.72,1,43,1,264,65,0,432000,False,1,0,1
6782,spammer_limited,7303,700.0,1,12,7,12,104,0,432000,False,1,1,0
6783,premium,199,16.12,1,29,1,6,5,0,432000,False,1,0,1
6784,fraudster_event,73,69.24,1,26,4,0,7,1,432000,False,1,0,1
6785,fraudster_event,4263,150.0,1,37,1,0,13,1,432000,False,1,0,1
6786,premium,1089,206.29,1,55,2,1,31,0,432000,False,0,0,1
6787,premium,1074,264.81,1,17,2,16,81,0,432000,False,0,0,1
6788,fraudster_event,6134,648.22,1,46,31,3,17,1,432000,False,1,0,1
6789,premium,4198,1765.0,1,34,21,0,48,0,432000,False,1,0,1
6790,premium,8627,540.61,1,47,46,9,24,0,432000,False,1,0,1
6791,premium,1042,27.37,1,25,1,0,115,0,432000,False,1,0,1
6792,tos_lock,3825,0.0,1,32,0,0,4,0,432000,False,0,0,0
6793,premium,2774,4.89,1,57,1,0,27,0,432000,False,1,0,1
6794,premium,7752,24.63,0,68,1,2,15,0,432000,False,1,0,1
6795,premium,557,1363.13,1,54,17,695,11,0,432000,False,1,0,1
6796,premium,696,33.64,1,17,1,0,247,0,432000,False,1,0,1
6797,premium,1212,70.0,1,46,1,109,6,0,432000,False,1,0,1
6798,premium,834,90.0,1,36,2,0,35,0,432000,False,0,0,1
6799,premium,4274,430.0,1,48,13,4,73,0,432000,False,1,0,1
6800,premium,6442,3006.28,1,29,203,29,19,0,432000,False,1,0,1
6801,premium,460,540.0,1,45,12,83,35,0,432000,False,1,0,1
6802,fraudster_event,694,200.0,1,17,1,0,56,1,432000,False,1,0,1
6803,premium,6437,5263.87,1,20,45,0,29,0,432000,False,1,0,1
6804,premium,2447,741.9,1,38,15,14,29,0,432000,False,1,1,0
6805,premium,0,1020.0,0,45,15,14,0,0,432000,False,0,1,0
6806,premium,9974,14864.6,0,81,27,3,57,0,432000,False,1,0,1
6807,premium,3425,6008.57,1,17,128,264,36,0,432000,False,1,0,1
6808,premium,6740,33.64,1,71,2,0,5,0,432000,False,1,0,1
6809,premium,35,1192.25,1,75,24,28,85,0,432000,False,1,0,1
6810,premium,2907,1520.0,1,19,25,0,72,0,432000,False,1,0,1
6811,premium,0,199.6,0,16,1,14,0,0,432000,False,0,0,1
6812,fraudster_event,375,0.0,0,30,0,0,4,1,432000,False,1,0,0
6813,premium,7640,212.98,1,24,2,2,118,0,432000,False,0,1,0
6814,premium,4882,1616.12,1,36,1,0,147,0,432000,False,1,0,1
6815,premium,4955,2065.58,1,18,38,0,47,0,432000,False,1,0,1
6816,spammer_noinvite,1623,1515.0,1,25,72,4,21,0,432000,False,1,1,0
6817,premium,2907,450.0,1,31,21,10,8,0,432000,False,1,0,1
6818,premium,4086,3033.73,1,44,22,3,32,0,432000,False,1,1,0
6819,premium,1558,438.5,1,34,6,104,41,0,432000,False,1,0,1
6820,premium,1587,52.0,1,31,1,0,4,0,432000,False,1,0,1
